1 , -5.621605 , -17.438767 , 0.100037 , 36 , 0.529412
0 , -3.733726 , -8.267565 , 0.140846 , 35 , 0.372340
1 , -5.577217 , -17.394910 , 0.082362 , 45 , 0.600000
1 , -3.741397 , -8.314235 , 0.093949 , 35 , 0.514706
1 , -5.160041 , -17.549550 , 0.075907 , 34 , 0.641509
0 , -2.129911 , -20.981813 , 0.138403 , 12 , 0.571429
0 , -5.243250 , -17.397864 , 0.111278 , 37 , 0.493333
1 , -5.150766 , -17.369544 , 0.091987 , 40 , 0.588235
1 , -5.264059 , -17.417270 , 0.126536 , 29 , 0.467742
1 , -3.383521 , -8.282575 , 0.072895 , 39 , 0.672414
1 , -5.205201 , -17.361433 , 0.124767 , 31 , 0.508197
1 , -3.203479 , -8.283970 , 0.099465 , 30 , 0.600000
0 , -5.118715 , -17.419064 , 0.135511 , 28 , 0.466667
1 , -3.252102 , -8.263328 , 0.092239 , 32 , 0.615385
0 , -5.270069 , -17.501536 , 0.149677 , 26 , 0.419355
0 , -3.414005 , -8.311714 , 0.149296 , 18 , 0.439024
1 , -5.168089 , -17.612757 , 0.096149 , 16 , 0.761905
1 , -5.144551 , -18.057038 , 0.097969 , 14 , 0.777778
1 , -5.102408 , -17.862851 , 0.091020 , 17 , 0.739130
0 , 9.296265 , -8.015402 , 0.281132 , 12 , 0.352941
0 , 9.052774 , -7.013553 , 0.367975 , 17 , 0.200000
1 , 76.173494 , -12.939855 , 0.102145 , 32 , 0.500000
1 , 76.386787 , -12.928121 , 0.113689 , 32 , 0.463768
1 , 76.984346 , -16.194333 , 0.117305 , 15 , 0.625000
1 , 79.860537 , -13.290633 , 0.098860 , 16 , 0.761905
0 , 77.078487 , -15.055135 , 0.180316 , 29 , 0.432836
0 , 77.255793 , -14.071494 , 0.152334 , 17 , 0.500000
0 , 76.759398 , -13.987458 , 0.160365 , 23 , 0.460000
1 , 79.231823 , -13.038959 , 0.110412 , 22 , 0.578947
0 , 87.295045 , -24.529455 , 0.218294 , 22 , 0.261905
0 , 76.664370 , -15.418524 , 0.166458 , 9 , 0.562500
0 , 90.194582 , -23.765807 , 0.219408 , 24 , 0.244898
0 , 79.465581 , -12.936462 , 0.142990 , 10 , 0.666667
0 , 90.681551 , -17.620384 , 0.251187 , 32 , 0.172043
0 , 81.392054 , -14.172214 , 0.200382 , 9 , 0.473684
0 , 90.556651 , -15.402126 , 0.216941 , 24 , 0.275862
1 , 89.618147 , -24.183228 , 0.127350 , 12 , 0.631579
0 , 89.881768 , -15.174084 , 0.208795 , 24 , 0.300000
0 , 97.730194 , -22.234819 , 0.306805 , 17 , 0.242857
0 , 89.069429 , -8.153810 , 0.242700 , 8 , 0.400000
0 , 85.990184 , -10.023115 , 0.161601 , 10 , 0.588235
0 , 101.158778 , -8.140216 , 0.219937 , 8 , 0.500000
0 , 88.503865 , -7.902428 , 0.293153 , 21 , 0.218750
1 , 89.578407 , 3.704833 , 0.125099 , 15 , 0.625000
1 , 89.295594 , 5.700430 , 0.104947 , 12 , 0.800000
0 , 88.023205 , 1.530286 , 0.273277 , 17 , 0.314815
0 , 101.533817 , 1.791563 , 0.199094 , 28 , 0.261682
0 , 87.842344 , 1.648790 , 0.188044 , 17 , 0.459459
1 , 89.055579 , 5.562865 , 0.069645 , 16 , 1.000000
0 , 87.621161 , 9.913945 , 0.144994 , 14 , 0.560000
0 , 88.307585 , 3.367125 , 0.144400 , 12 , 0.600000
0 , 79.274066 , 35.703111 , 0.163693 , 10 , 0.555556
0 , 73.380732 , 36.558598 , 0.247610 , 9 , 0.409091
0 , 66.985869 , 20.998059 , 0.176708 , 9 , 0.600000
0 , 50.659520 , 34.365710 , 0.276837 , 14 , 0.318182
1 , 10.651106 , 25.440580 , 0.090193 , 22 , 0.709677
1 , 3.483297 , 31.298819 , 0.086594 , 22 , 0.733333
1 , 15.680634 , 27.976681 , 0.105241 , 21 , 0.617647
1 , 16.042162 , 27.139785 , 0.099201 , 19 , 0.655172
1 , 15.221408 , 28.564215 , 0.083461 , 25 , 0.694444
1 , 15.527771 , 28.543774 , 0.067347 , 35 , 0.760870
1 , 16.848125 , 27.941313 , 0.090302 , 27 , 0.642857
1 , 15.508219 , 28.654596 , 0.064385 , 32 , 0.780488
1 , 15.222711 , 28.396768 , 0.055394 , 24 , 0.888889
1 , 15.613402 , 28.336791 , 0.067104 , 21 , 0.840000
1 , 15.521275 , 28.452032 , 0.064783 , 15 , 0.937500
1 , 16.744802 , 28.367426 , 0.045111 , 19 , 1.000000
1 , 16.061211 , 28.369663 , 0.055479 , 21 , 0.954545
1 , 15.445610 , 28.389999 , 0.059762 , 20 , 0.909091
1 , 15.573976 , 28.421854 , 0.081740 , 21 , 0.777778
1 , 15.416696 , 28.424351 , 0.089706 , 18 , 0.782609
1 , 15.686903 , 28.395209 , 0.095170 , 22 , 0.687500
1 , 15.714317 , 28.377380 , 0.107524 , 18 , 0.666667
0 , 3.610682 , 25.082109 , 0.140473 , 14 , 0.583333
1 , 1.024068 , 0.721156 , 0.121053 , 39 , 0.481481
1 , 1.047058 , 0.051340 , 0.095192 , 41 , 0.518987
1 , -2.826109 , 4.339493 , 0.086225 , 43 , 0.573333
0 , -0.521548 , 4.248163 , 0.182814 , 14 , 0.451613
1 , -0.516727 , 4.245275 , 0.073338 , 21 , 0.875000
1 , -3.402111 , 3.410119 , 0.084491 , 44 , 0.564103
1 , -3.534588 , 2.821876 , 0.079771 , 50 , 0.574713
1 , -3.462658 , 3.346845 , 0.086954 , 44 , 0.550000
1 , -3.399381 , 3.629447 , 0.091423 , 44 , 0.511628
1 , -3.325573 , 3.740094 , 0.089381 , 42 , 0.560000
1 , -3.350918 , 3.430225 , 0.082270 , 45 , 0.592105
1 , -3.402022 , 3.218312 , 0.102623 , 37 , 0.528571
0 , -3.300658 , 3.413101 , 0.166280 , 28 , 0.405797
1 , -3.390663 , 3.612654 , 0.123313 , 43 , 0.447917
1 , -3.341765 , 3.594641 , 0.119546 , 29 , 0.557692
0 , -3.361714 , 3.952273 , 0.138934 , 27 , 0.465517
0 , -3.411473 , 3.620850 , 0.154787 , 20 , 0.434783
1 , -19.088476 , -15.692393 , 0.125834 , 26 , 0.541667
1 , -19.245359 , -15.303763 , 0.053004 , 27 , 1.000000
1 , -19.288903 , -15.035102 , 0.097899 , 18 , 0.692308
1 , -19.582604 , -14.952743 , 0.108376 , 31 , 0.596154
1 , -19.860583 , -15.129866 , 0.065096 , 40 , 0.701754
1 , -19.236506 , -15.106299 , 0.094344 , 36 , 0.521739
1 , -18.939727 , -14.986590 , 0.083015 , 39 , 0.639344
1 , -19.557992 , -14.953600 , 0.099087 , 37 , 0.552239
1 , -18.680778 , -14.709979 , 0.107270 , 30 , 0.526316
1 , -19.425584 , -14.895020 , 0.095777 , 27 , 0.692308
1 , -20.707855 , -15.360245 , 0.103233 , 15 , 0.714286
1 , -20.077873 , -14.957388 , 0.067881 , 46 , 0.686567
1 , -19.972555 , -15.348703 , 0.108059 , 28 , 0.509091
1 , -19.954157 , -15.312541 , 0.090883 , 26 , 0.650000
1 , -20.724975 , -15.532675 , 0.124985 , 12 , 0.666667
1 , -19.688990 , -15.094120 , 0.100506 , 31 , 0.607843
1 , -19.899068 , -15.147358 , 0.112628 , 22 , 0.628571
0 , -34.422980 , -9.212071 , 0.145051 , 17 , 0.435897
0 , -34.815475 , -9.248228 , 0.139004 , 19 , 0.431818
0 , -34.460073 , -9.331925 , 0.162237 , 18 , 0.382979
0 , -34.563636 , -9.287645 , 0.137709 , 23 , 0.383333
1 , -34.450098 , -9.343863 , 0.118751 , 26 , 0.456140
1 , -34.451447 , -9.390716 , 0.091863 , 35 , 0.514706
1 , -34.551163 , -9.399776 , 0.107725 , 33 , 0.428571
0 , -34.410538 , -9.434660 , 0.100610 , 36 , 0.439024
0 , -34.794670 , -9.463625 , 0.115360 , 32 , 0.390244
1 , -34.458624 , -9.588959 , 0.100701 , 22 , 0.578947
1 , -35.081070 , -9.595353 , 0.056396 , 25 , 0.806452
1 , -34.365473 , -9.586682 , 0.066577 , 52 , 0.626506
1 , -35.017197 , -9.593024 , 0.065051 , 38 , 0.690909
1 , -34.232969 , -9.591127 , 0.064664 , 18 , 0.857143
1 , -34.364504 , -9.676695 , 0.101911 , 32 , 0.533333
0 , -34.405885 , -9.691956 , 0.162603 , 15 , 0.428571
0 , -34.762452 , -9.713947 , 0.151999 , 16 , 0.457143
1 , -34.340494 , -9.732321 , 0.090418 , 23 , 0.657143
1 , -34.401492 , -9.738444 , 0.093558 , 24 , 0.600000
1 , -94.872848 , 8.645102 , 0.128856 , 20 , 0.540541
0 , -95.004638 , 8.828982 , 0.165035 , 24 , 0.358209
0 , -94.137331 , 11.429277 , 0.139624 , 14 , 0.583333
1 , -93.786434 , 9.534906 , 0.125918 , 12 , 0.705882
0 , -26.503515 , 44.567203 , 0.247903 , 7 , 0.437500
0 , -9.677551 , 37.150378 , 0.196871 , 12 , 0.444444
0 , -5.003639 , 14.567421 , 0.153047 , 11 , 0.647059
0 , -4.980838 , 14.542127 , 0.265632 , 8 , 0.421053
0 , -4.888675 , 14.128782 , 0.176201 , 11 , 0.550000
1 , -5.098117 , 14.705421 , 0.107722 , 22 , 0.594595
1 , -2.890831 , 3.711536 , 0.055820 , 28 , 0.965517
1 , -3.803236 , 3.140634 , 0.112546 , 37 , 0.513889
1 , -3.735517 , 3.006239 , 0.092669 , 44 , 0.523810
0 , -1.466422 , 2.844026 , 0.287505 , 31 , 0.196203
0 , -3.700757 , 3.063482 , 0.137995 , 33 , 0.464789
0 , -1.321592 , 3.030879 , 0.112261 , 42 , 0.471910
1 , -3.609278 , 3.138314 , 0.062016 , 55 , 0.687500
1 , -3.627740 , 3.139624 , 0.124091 , 38 , 0.436782
1 , -3.593961 , 3.226257 , 0.064496 , 52 , 0.702703
1 , -3.595761 , 3.172136 , 0.059154 , 55 , 0.714286
1 , -3.601912 , 3.175981 , 0.052772 , 66 , 0.741573
1 , -3.619033 , 3.233047 , 0.063544 , 50 , 0.694444
1 , -3.631878 , 3.268637 , 0.066740 , 47 , 0.671429
1 , -3.663186 , 3.308332 , 0.075518 , 43 , 0.632353
1 , -3.686037 , 3.380511 , 0.048155 , 34 , 0.918919
1 , -3.580797 , 2.951667 , 0.093795 , 41 , 0.561644
1 , -3.546073 , 2.896905 , 0.078024 , 43 , 0.682540
1 , -3.537211 , 2.940937 , 0.074952 , 51 , 0.600000
1 , -3.553654 , 3.078459 , 0.103036 , 42 , 0.500000
1 , -3.597232 , 3.434459 , 0.074886 , 51 , 0.621951
1 , -3.586352 , 3.408479 , 0.083289 , 47 , 0.587500
1 , -3.471110 , 2.825474 , 0.075466 , 50 , 0.609756
1 , -3.611462 , 3.137972 , 0.082013 , 47 , 0.580247
0 , -3.628650 , 3.191118 , 0.114831 , 33 , 0.471429
1 , -3.564685 , 3.203745 , 0.101662 , 32 , 0.551724
0 , -3.497086 , 3.117374 , 0.152800 , 20 , 0.444444
1 , 0.790067 , -6.838337 , 0.116483 , 24 , 0.558140
0 , -3.451464 , 2.748546 , 0.144987 , 14 , 0.583333
0 , 0.765284 , -6.815286 , 0.072224 , 19 , 0.826087
1 , 0.757148 , -6.908849 , 0.117245 , 24 , 0.558140
1 , -3.457274 , 2.732258 , 0.063059 , 15 , 0.937500
0 , 0.729832 , -6.871917 , 0.190015 , 16 , 0.390244
1 , -3.427994 , 2.783422 , 0.105895 , 14 , 0.736842
0 , 0.653061 , -6.838748 , 0.074483 , 15 , 0.882353
1 , 0.718077 , -6.627044 , 0.112197 , 24 , 0.571429
1 , 0.765505 , -6.503339 , 0.059256 , 25 , 0.892857
1 , 0.774759 , -6.512676 , 0.059629 , 26 , 0.866667
1 , 0.818813 , -6.574723 , 0.058318 , 28 , 0.848485
1 , 0.812308 , -6.528242 , 0.098765 , 24 , 0.648649
1 , 0.845619 , -6.592591 , 0.056947 , 18 , 1.000000
1 , 0.836390 , -6.546049 , 0.060655 , 16 , 1.000000
1 , 0.845371 , -6.529765 , 0.045161 , 16 , 1.000000
1 , 0.859281 , -6.515048 , 0.042787 , 19 , 1.000000
1 , 0.875792 , -6.515687 , 0.045557 , 23 , 1.000000
1 , 0.968078 , -6.791949 , 0.064260 , 21 , 0.913043
1 , 0.963551 , -6.770897 , 0.068870 , 16 , 0.941176
1 , 0.879061 , -6.491879 , 0.051697 , 15 , 1.000000
1 , 0.590611 , -6.638629 , 0.078627 , 14 , 0.933333
0 , 0.968190 , -6.780334 , 0.145753 , 22 , 0.488889
1 , 0.929483 , -6.612684 , 0.085539 , 37 , 0.606557
1 , 0.949620 , -6.669255 , 0.082365 , 39 , 0.629032
1 , 0.911709 , -6.569164 , 0.089793 , 33 , 0.589286
1 , 0.946195 , -6.646548 , 0.083496 , 36 , 0.642857
1 , 0.958447 , -6.673955 , 0.084356 , 36 , 0.631579
0 , 3.626868 , -1.325388 , 0.137288 , 11 , 0.647059
1 , 0.946330 , -6.652991 , 0.081650 , 36 , 0.642857
1 , 0.952229 , -6.665639 , 0.087343 , 35 , 0.625000
1 , 0.963135 , -6.681651 , 0.075546 , 40 , 0.689655
